                Time  Interstls  Vacancies   Recmbtns   VcncySfc   IntlnSfc  defects
              0.0000        175        175          1          0          0        350
          46575.8242        174        174          2          0          0        348
          94321.6484        171        171          5          0          0        342
         142435.7500        170        169          6          1          0        339
         191446.0781        169        168          7          1          0        337
         240004.2656        169        167          7          2          0        336
         288288.7500        169        167          7          2          0        336
         337660.5625        168        166          8          2          0        334
         388164.5938        164        162         12          2          0        326
         438645.0938        163        160         13          3          0        323
         490853.3438        161        158         15          3          0        319
         542147.0000        161        157         15          4          0        318
         594278.8125        160        154         16          6          0        314
         648727.7500        155        148         21          7          0        303
         705603.8750        151        143         25          8          0        294
         764119.5000        146        138         30          8          0        284
         822756.8750        146        138         30          8          0        284
         882572.3125        144        134         32         10          0        278
         944316.1250        143        131         33         12          0        274
        1006794.7500        143        130         33         13          0        273
        1070609.7500        142        128         34         14          0        270
        1135486.8750        142        126         34         16          0        268
        1201312.2500        140        123         36         17          0        263
        1268347.5000        139        121         37         18          0        260
        1335189.7500        139        119         37         20          0        258
        1403924.6250        138        118         38         20          0        256
        1473562.0000        137        117         39         20          0        254
        1544767.7500        134        111         42         23          0        245
        1618261.5000        134        110         42         24          0        244
        1693256.5000        133        108         43         25          0        241
        1768274.1250        133        106         43         27          0        239
        1844415.6250        133        106         43         27          0        239
        1923349.7500        131        103         45         28          0        234
        2002919.7500        130        101         46         29          0        231
        2083321.6250        130        101         46         29          0        231
        2166878.7500        127         96         49         31          0        223
        2251993.5000        126         94         50         32          0        220
        2341303.0000        125         89         51         36          0        214
        2434842.0000        124         87         52         37          0        211
        2526585.0000        123         86         53         37          0        209
        2621386.2500        123         85         53         38          0        208
        2717558.2500        123         84         53         39          0        207
        2815280.0000        121         81         55         40          0        202
        2916892.5000        121         80         55         41          0        201
        3018282.2500        119         78         57         41          0        197
        3123979.0000        119         77         57         42          0        196
        3232907.0000        118         75         58         43          0        193
        3340843.0000        117         74         59         43          0        191
        3453935.7500        116         70         60         46          0        186
        3568146.2500        116         70         60         46          0        186
        3687181.2500        115         67         61         48          0        182
        3806781.0000        115         67         61         48          0        182
        3928472.5000        114         65         62         49          0        179
        4056463.7500        113         64         63         49          0        177
        4181200.2500        113         63         63         50          0        176
        4307258.5000        111         61         65         50          0        172
        4439370.0000        110         60         66         50          0        170
        4576121.0000        109         59         67         50          0        168
        4713316.0000        108         58         68         50          0        166
        4853017.0000        108         58         68         50          0        166
        4993113.5000        108         58         68         50          0        166
        5133330.0000        106         56         70         50          0        162
        5276183.5000        106         56         70         50          0        162
        5418512.5000        106         56         70         50          0        162
        5563263.5000        105         55         71         50          0        160
        5712825.5000        104         54         72         50          0        158
        5862543.0000        104         52         72         52          0        156
        6019175.0000        104         51         72         53          0        155
        6181708.0000        104         49         72         55          0        153
        6345717.5000        104         49         72         55          0        153
        6511627.5000        104         47         72         57          0        151
        6682885.0000        104         47         72         57          0        151
        6852458.5000        104         46         72         58          0        150
        7025309.5000        103         45         73         58          0        148
        7201463.5000        101         43         75         58          0        144
        7388019.0000        101         43         75         58          0        144
        7576456.0000        101         42         75         59          0        143
        7768667.0000        101         41         75         60          0        142
        7960828.5000        101         41         75         60          0        142
        8156658.5000        101         40         75         61          0        141
