                Time  Interstls  Vacancies   Recmbtns   VcncySfc   IntlnSfc  defects
              0.0000        176        176          0          0          0        352
          49169.2734        159        159         17          0          0        318
         103718.0000        148        148         28          0          0        296
         165451.4531        115        115         61          0          0        230
         249986.8125         85         85         91          0          0        170
         351251.4063         75         74        101          1          0        149
         467551.7188         64         63        112          1          0        127
         612317.3750         51         49        125          2          0        100
         794833.0000         46         42        130          4          0         88
         995621.1250         39         35        137          4          0         74
        1245710.5000         37         30        139          7          0         67
        1557589.0000         34         24        142         10          0         58
        1902547.6250         32         22        144         10          0         54
        2371809.2500         25         15        151         10          0         40
        2958560.0000         22         12        154         10          0         34
        3630532.7500         22         12        154         10          0         34
        4374278.5000         20         10        156         10          0         30
        5472133.5000         17          7        159         10          0         24
        6912179.5000         15          5        161         10          0         20
        8671154.0000         14          4        162         10          0         18
       10629931.0000         14          4        162         10          0         18
       12706881.0000         13          3        163         10          0         16
       15253483.0000         13          3        163         10          0         16
       17828242.0000         13          3        163         10          0         16
       20939852.0000         10          1        165         10          1         11
       28066928.0000         10          1        165         10          1         11
       35233716.0000         10          1        165         10          1         11
       42460284.0000          9          1        165         10          2         10
       49705856.0000          9          1        165         10          2         10
       56981744.0000          9          1        165         10          2         10
       64285064.0000          9          1        165         10          2         10
       71481136.0000          9          1        165         10          2         10
       78678600.0000          9          1        165         10          2         10
       85903808.0000          9          1        165         10          2         10
       93166536.0000          9          1        165         10          2         10
      100488864.0000          9          1        165         10          2         10
      107749624.0000          7          1        165         10          4          8
      115240992.0000          7          1        165         10          4          8
      122621168.0000          7          1        165         10          4          8
      130070336.0000          6          1        165         10          5          7
      137728048.0000          6          1        165         10          5          7
      145352768.0000          6          1        165         10          5          7
      152957792.0000          6          1        165         10          5          7
      160618800.0000          6          1        165         10          5          7
      168231792.0000          6          1        165         10          5          7
      175774064.0000          6          1        165         10          5          7
      183320240.0000          6          1        165         10          5          7
      190895760.0000          6          1        165         10          5          7
      198470016.0000          6          1        165         10          5          7
      206125984.0000          6          1        165         10          5          7
      213620912.0000          6          1        165         10          5          7
      221249936.0000          5          1        165         10          6          6
      228926080.0000          5          1        165         10          6          6
      236586304.0000          5          1        165         10          6          6
      244147712.0000          5          1        165         10          6          6
      251806048.0000          5          1        165         10          6          6
      259618640.0000          5          1        165         10          6          6
      267161536.0000          5          1        165         10          6          6
      274725024.0000          5          1        165         10          6          6
      282486208.0000          4          1        165         10          7          5
      290192512.0000          4          1        165         10          7          5
      463617472.0000          2          0        166         10          8          2
